industry,sector,CIN
10,30,L24231GJ1995PLC024809
17,527,L51900MH1985PLC036687
17,527,L17111UP1988PLC009594
12,8,L36100MP1992PLC007102
2,237,L65993WB1979PLC032012
7,485,L32201GJ1988PLC010331
10,30,L24239MH1988PLC047759
10,30,L51397MH2002PLC136652
2,237,
6,216,L45201MP1993PLC007647
13,312,L24247GJ1994PLC023542
12,8,L72200TG1997PLC027979
10,30,U51909KA1993PLC014937
13,506,L25209WB1947PLC015794
13,581,U25200MH1961PLC011569
13,393,L27200MH1984PLC033829
1,360,L01135GJ1989PLC013063
13,183,L24219HR1993PLC032195
12,8,U70200MH1985PLC037318
2,237,L91990MP1985PLC002969
16,519,L65999WB1986PLC040357
27,210,L65993WB1970PLC027771
12,8,L63040WB1986PLC040796
13,183,L02421TZ1910PLC000221
17,527,L29130WB1991PLC050797 
13,379,L29130WB1984PLC038232
17,527,L51109TG2001PLC072561
2,237,L74899DL1994PLC060715
6,216,L51909WB1981PLC034092
21,384,L17110GJ1996PLC029941
17,527,L01222WB1983PLC059695
13,312,L24100MH1985PLC037387
8,186,L40109AP1995PLC019349
12,8,L63090TN2000PLC046338
12,8,U72200TG1999PLC032556
13,37,L29199HR1956PLC033107
13,37,L74210HR1986PLC033018
14,445,L92411MH2003PLC140134
21,384,U17111TZ1935PLC000032
2,237,L65993GJ2008PLC053613
13,454,L22121TN1979PLC007799
2,237,L65993TN1980PLC043959
21,384,L17111TN1989PLC018267
13,183,L23200TN1984PLC010931
13,393,U27110TN1979PLC007887
13,369,L32201TN1988PLC015705
22,197,L62200TZ1988PLC014460
13,183,L24117TN1972PLC006271
12,8,L72200AP1995PLC021262
1,18,L24121TN1989PLC018170
6,216,L74210WB1964PLC026284
2,237,L51109WB1983PLC035938
17,527,L99999MH1965PLC013392
9,573,L52393MH2001PLC131252
1,102,L15142DL1990PLC039291
6,216,L65921UP1985PLC007489
2,237,L67190DL1982PLC013486
13,506,L99999MH1988PLC047303
6,216,U74899DL1999PLC097993
6,216,L45203MH1986PLC038535
16,519,U65990MH1985PLC035268
1,360,L01132WB1979PLC031939
2,237,L51900MH1985PLC036521
1,452,L15419PN1985PLC037347
13,183,L24239MH1939PLC002893
1,587,L01131KA1943PLC000833
20,260,L64200MH1986PLC039266
12,8,L22210MH1995PLC084781
12,8,L85110KA1989PLC009968
1,360,L15491WB1962PLC031425
16,315,U32109MH1977PLC020018
2,237,L67200MH1937PLC002622
13,393,L27310WB1990PLC050000
13,364,
13,364,L28920MH1945PLC004520
5,71,L28920MH1919PLC000567
13,393,L27102OR1982PLC001091
13,393,L27100MH1907PLC000260
20,260,L64200MH1995PLC086354
21,384,L51909MH1994PLC193901
13,393,L27105JH1968PLC000818
16,519,L65990MH1990PLC057923
6,216,U45201WB1973PLC032079
27,210,L70102TG2008PLC059173 
2,237,L65910AP1973PLC031293
17,527,L74999TG1965PLC001551 
13,183,L24299KL1943PLC001192
13,183,L24200TN1971PLC005999
13,312,L22210MH1987PLC044505
5,71,L31103KA1999PLC025071
1,360,L01132WB1979PLC032246
3,620,U74140MH2000PLC124003
12,8,L64200MH1986PLC041370
1,360,L45200MH1980PLC023364
13,506,U31300UP1988PLC007884
13,506,L40108WB2005PLC139595
6,216,L45309WB1963PLC025898
13,604,L28910GJ1979PLC003508
13,393,L28120MH1992PLC069252
6,216,L74210DL1971PLC005712
13,506,L74210MH1982PLC027651
12,22,L51900TG1980PLC054066
17,595,L26109AP1987PLC007306
13,393,L27100MH1983PLC029203
13,183,L24299KL1945PLC001206
6,612,L74899DL1990PLC041985
10,30,U99999MH1985PTC035707
13,183,L24119WB1986PLC041245
1,360,L15491WB1876PLC000347
12,8,L72200TG1991PLC012911
1,452,L17111TN1994PLC028672
10,179,U85100MH2008PLC179034
6,216,L65993WB1981PLC033369
1,470,L05005AP1991PLC013579
12,8,L45200TG1991PLC012974
12,8,U61100TN2006PLC060720
12,8,L72900TN2006PLC061389
13,506,L31300CH1983PLC005385
12,8,L70200TN1992PLC023621
1,360,L01132WB1922PLC004451
1,360,L99999MH1991PLC060643
13,393,U31101UP1994PLC016107
12,8,L72200TG1994PLC018391 
1,360,L51226WB1973PLC029009
16,519,L65990MH1982PLC040684
2,237,L27200MH1985PLC035841
13,506,L12801PN1963PLC149701
21,546,U17296RJ1992PLC006791
21,384,L18100TG1991PLC013446
13,183,L24117TN1990PLC019197
2,237,L17124WB1983PLC035814
21,546,L29100GJ1989PLC012576
16,517,L70101WB1939PLC009800
6,216,L29261WB1998PLC087404
13,444,L25200MP2008PLC020852
13,444,L27100MH1970PLC014933
8,186,L55100GJ1999PLC036830
17,527,L21098MH1978PLC000033
6,216,L45200MH1987PLC043034
16,315,L70101KA1983PLC005140
13,581,L25191KL1937PLC001175
21,384,L17111TZ1977PLC000776
13,506,L31200MH1928PLC001366
9,573,L36911TN2000PLC044514
21,384,L17111TN1961PLC004505
13,393,L27310PB1990PLC010837
21,546,L51909PB1990FLC010590
13,393,L27106PB1988PLC008681
6,216,L35203WB1914PLC002565
2,237,L25191KL1942PLC000045
1,360,L85110KA1943PLC000318
1,360,L01116KL1912PLC000126
1,467,L15421WB1932PLC007463
18,434,L91990WB1975GAP032073
1,360,L15491KL1945PLC001770
1,360,L01132WB1925PLC005088
15,314,L14100WB1910GOI001996
2,237,L67190MH1990PLC056009
1,360,L01119KL1930PLC001410
1,360,L74899DL1916PLC000035
1,360,L01132TZ1929PLC007817
2,237,L67120WB2001PLC093925
2,237,L65191KL1931PLC000368
1,360,L01116KL1943PLC000389
18,434,L35110MH1948PLC006472
1,360,L01119KL1925PLC000416
21,384,U17111WB1913PLC002403
13,390,L26942TN1946PLC000931
21,384,L17119WB1916PLC002720
11,202,L74999MH1902PLC000183
2,237,L65110JK1938SGC000048
1,360,L25191KL1943PLC000554
2,237,L85110KA1924PLC001128
1,360,L01132TZ1948PLC000352
16,315,L51101RJ1943PLC000161
2,237,L65110TN1926PLC001377
13,581,L85110KA1944PLC005109
1,360,L85110KA1942PLC000295
13,581,L25191KL1936PLC001573
1,360,L15494WB1900PLC000330
1,360,U51909WB1917PLC002868
21,546,U40108TZ1933PLC000139
15,314,L74140WB1905PLC001622
1,360,L01132TZ1913PLC000350
13,183,L24231WB1949PLC017664
1,360,L01132TZ1943PLC000147
13,581,L25191KL1937PLC000979
1,587,L01131KA1944PLC000351
21,384,L17111TN1939PLC002302
13,390,L26941TN1957PLC003566
15,515,L17119WB1935PLC046111
2,237,L65191KL1929PLC001017
16,519,L67120RJ1928PLC000029
1,360,L01132TZ1922PLC000234
1,467,L15421WB1924PLC004929
17,370,L20211KL1945PLC001708
6,612,L27209TN1986PLC012833
16,315,L24110GJ1969PLC001590
13,312,L29299MH1980PLC022787
2,237,L45209WB1983PLC036538
16,519,L72300WB1989PLC046886
1,467,L15421TN1954PLC002915
13,183,L24100MH1972PLC016149
22,387,L63040MH1978PLC020717
21,384,L18109MH2010PLC209302
10,179,U85110MH2000PLC123882
17,527,L24232WB1986PLC041271
1,225,L23209WB1921PLC004357
18,86,U74899DL2000PLC105817
13,312,L25209RJ2006PLC022828
13,505,L74999WB1974PLC041725
16,519,L63023MH1980PLC023000
7,486,L15420PN1933PLC133303
17,370,L72200GJ2000PLC037984
16,519,L67190WB1981PLC033692
13,444,L27203DD1989PLC003240
2,237,L65921CH1982PLC005050
2,237,L65920MH1989PLC054398
21,375,L33301DL1988PLC033434
13,37,L29130KA1996PLC048230
2,237,L65910DL1990PLC041750
17,527,L51909DL1987PLC027186
2,237,L45201WB1930PLC006944
13,393,L28112WB1920PLC003606
17,527,L70101AS1954PLC001039
13,312,L92120MH1996PLC099359
13,444,L25209GJ1986PLC009021
21,384,L24302RJ1980PLC002030
2,237,L67120RJ1982PLC002438
2,237,L65910GJ1993PLC020576
13,444,L25199GJ1986PLC009071
17,527,L99999MH1973PLC016686
13,312,L67120DL1984PLC017904
6,216,L65910GJ1995PLC024091
1,360,L15321MP1985PLC003181
16,315,L25111PB1988PLC008339
13,312,L27320WB1997PLC084819
13,183,L74999RJ1992PLC013387
9,573,L74999TZ1984PLC001456
16,519,L67190DL1993PLC052050
2,80,L51900MH1981PLC023737
27,210,U45200MH1985PLC037365
13,393,L99999TG1976PLC002002
13,37,L74899DL1967PLC004704
13,312,L74999DN1992PLC000041
16,315,L24230GJ1995PLC026244
2,237,L65923MH1994PLC083155
13,506,L25209MH1992PLC069617
1,360,L01132WB1893PLC000742
10,30,L99999GJ1992PLC018156
12,8,L31909GJ1992PLC017898
14,389,U32301PN1995PLC015978
16,519,L51909WB1985PLC039221
13,506,L24230GJ1991PLC015279
10,30,L24230GJ1972PLC002126
5,71,L51909GJ1913PLC003726
5,71,L31200GJ2004PLC044068
13,506,L32101DL1988PLC119284
8,447,L51102CT1982PLC006773
2,237,L65910DL1989PLC034812
6,216,L51909GJ1993PLC019111
21,546,U17120MH1985PTC037079
13,506,L31900KA1985PLC007019
13,444,L28129MH1982PLC026917
13,444,L25209DD1992PLC004656
13,604,L74999UP1969PLC003261
2,237,L51109WB1984PLC047949
16,315,L63040GA1949PLC000168
1,360,U15132DD1994PLC001618
17,527,L15143MP1993PLC007872
2,237,L65910GJ1994PLC022954
13,393,L34203MH1974PLC018009
10,30,L24230AP1989PLC009458
1,452,L01110GJ1994PLC021066
10,30,L24100MH1976PLC019327
2,237,L67190MH1994PLC076808
2,237,L51909DL1994PLC235697
13,506,L33121GJ1994PLC022460
10,167,L85195TG1990PLC011065
1,360,L15400MH1986PLC255807
13,183,L23205GJ1965PLC001343
18,622,L70109AP1995PLC019116
13,393,U28999MH1980PLC022300
12,8,L85110KA1996PLC021065
2,237,L65920MH1994PLC080220
8,49,L15421KL1937SGC001176
2,237,L74899DL1994PLC059212
1,360,L02511TZ1998PLC008630
2,237,L80101MH2006PLC163028
13,503,L99999MH1989PLC052233
20,542,L24240MH1952PLC008951
6,612,L74210JH1962PLC000700
13,183,L24114MH1992PTC067813
9,573,L27205MH2007PLC172598
27,210,L45201MH1994PLC228982
13,393,L24294TN1984PLC010692
16,315,L35991WB1986PLC139129
13,393,L27105TN1961PLC004514
1,360,L67120PN1995PLC139099
12,22,L65910MH1992PLC068953
12,8,L72100PB1996PLC017625
21,384,L99999PB1990PLC010307
27,210,U93000DL1992PLC048501
17,527,L29220MH1982PLC027046
2,237,L67120RJ1990PLC005435
13,454,L21012DL1988PLC033812
16,315,L70101DL1980PLC011036
12,8,L72200MH1986PLC039341
17,527,L65990MH1991PLC062238
1,360,U74899DL1992PLC051008
13,444,L74140MH1994PLC246168
17,527,L67120TG1994PLC018956
6,216,L15143TG1992PLC015033 
13,393,L99999TN1987PLC082730
2,237,U51900MH1988PLC046446
10,30,L74899DL1988PLC031953
2,237,L11103MH1985PLC035826
2,237,L51909MH2002PLC136975
13,183,L24249MH1972PLC015544
17,527,L51100GJ1995PLC027414
27,210,L01135GJ1995PLC024893
16,519,L31909WB1985PLC039462
16,519,L65993WB1982PLC034486
16,315,L74899DL1990PLC039989
13,505,L25119KA1975PLC002867
16,519,U65990MH1985PLC038176
1,467,L15421UP1932PLC022174
17,527,L52110DL1984PLC019649
13,508,L26101UP1971PLC003491
6,612,L29110UP1995PLC041834
21,546,L17119DN1988PLC000024
2,237,L65993DL1982PLC023446
16,519,U65999WB1994PLC065255
13,37,L70109WB1985PLC039064
21,384,L18101DL1978PLC009241
2,237,L67120WB1981PLC033771
10,30,L24231TN1958PLC003647
7,485,L85110TZ1955PLC015049
13,393,L35921TN1949PLC002905
13,183,L24115MH1988PLC048126
11,202,L74899DL1987PLC029184
20,260,L74899DL1992PLC048817
6,216,L99999MH1962PLC012549
13,444,L29120MH1994PLC081182
13,393,L28920TN1947PLC007437
13,506,U31300MP1973PLC001186
21,384,L17120MH1987PLC043996
2,237,L65990MH1981PLC023839
17,527,L24119TN1971PLC006083
12,8,L30007MH1991PLC063382
14,389,L92200DL1999PLC103001
14,354,L74300DL2005PLC137214
13,639,L30007TN1995PLC032941
13,364,L35921TN1992PLC022845
13,581,L25111TN1982PLC009414
16,519,L51109WB1997PLC084818
10,179,L24239DL1985PLC022113
2,74,L67120WB1985PLC075585
16,205,L51900MH1985PLC035214
2,38,L65910DL1984PLC018730
12,6,L30007MH1994PLC079084
13,183,L72200TG1998PLC029809
2,38,L65923GJ1990PLC014790
21,546,L51900MH1985PLC035917
1,587,L15421WB1890PLC000612
2,411,
6,216,L32109MH1970PLC014509
6,223,L99999AP1985PLC005284
13,37,L31900TN1985PLC012343
2,288,
13,390,L26943RJ1993PLC007267
2,38,L17111WB1961PLC120975
9,233,L74900TG1999PLC080813
13,581,L25191KL1937PLC001261
13,444,L74899DL1988PLC032166
7,174,L15311AS1986PLC002539
14,354,U22120DL2004PLC164728
11,36,L55101HP1986PLC006678
1,467,L15421PN1939PLC006738
13,506,L31200MP1999PLC013571
27,571,L51909DL1985PLC021397
2,237,U65999KA2004PTC035329
21,546,L99999DL1972PLC161883
13,369,U31300GJ2007PLC052394
13,625,L24224MH1960PLC011856
13,390,L26940MH2000PLC128420
21,546,L17111TZ1977PLC000784
6,223,L51909WB1980PLC032591
16,205,L51109WB1982PLC034798
7,174,L15111UP1992PLC014942
13,183,L15142MH1985PLC037493
6,610,L27100MH1972PLC015950
10,30,L99999MH1962PLC012451
13,183,L24110TG1985PLC005704
13,369,L59422MH1990PLC059422
2,237,L99999MH1981PLC024869
13,183,L99999MH1987PLC045372
13,393,L27101TG1983PLC004225
21,546,L25209DD1981PLC002490
21,50,L51909DL1992PLC048444
21,50,U99999MH1919PTC000615
21,50,L29259GJ1986PLC008857
21,50,L36900WB1927PLC005621
21,50,L25209MH1984PLC033595
21,50,U74899DL1994PLC061753
21,50,L24219GJ1969PLC001588
21,50,L20293TN1996PLC036484
21,50,L30006TN1991PLC020303
21,50,L72200TG1985PLC005615
21,50,L99999MH1992PLC069971
21,50,U45200MH1974PLC017190
21,50,L65993WB1975PLC029970
21,50,L24119RJ1993PLC007148
21,50,L67120WB1980PLC033125
21,50,L19110MH1992PLC068032
21,50,L18101HR1993PLC033167
21,50,L15124KL1992PLC006674
21,50,U67190WB1991PLC051507
21,50,L52100GJ1990PLC013964
21,50,L72100MH1991PLC243430
21,50,L51909WB1992PLC056742
21,50,L99999MH1994PLC082810
21,50,L74899DL1971PLC009720
21,50,
21,50,L85110KA1915PLC000740
21,50,L36999KA1999PLC025195
21,50,L65993WB1970PLC027781
21,50,L29199DL1985PLC015796
21,50,L51909AS1985PLC002333
21,50,L72900MH1983PLC030920
21,50,L65910HR1983PLC033460
21,50,L01551KA1999PLC024991
21,50,L17115HR1993PLC032092
21,50,L99999MH1987PLC044151
21,50,L51909AS1985PLC002341
21,50,L99999MH1997PLC107153
21,50,L22300MH1995PLC091082
21,50,U27310RJ2009PLC030038
21,50,L31300MP1945PLC001114
21,50,L67120GJ1994PLC023424
21,50,L51491WB1984PLC038118
21,50,U99999MH2001PLC131054
21,50,L34300DL1991PLC044365
21,50,L28129MH1971PLC015207
21,50,L22213TN1995PLC031845
21,50,L67120DL1978PLC009375
21,50,L24110MH1973PLC016247
21,50,U51503DL1985PLC020193
21,50,L51226WB1992PLC055739
21,50,L17299WB1988PLC044984
21,50,L51900MH1985PLC035670
21,50,L17299WB1992PLC055442
21,50,L99999GJ1994PLC022932
21,50,L74899DL1990PLC040553
21,50,L93010MH1992PLC205606
21,50,L27209WB1984PLC038126
21,50,L26942UP1973PLC003743
21,50,L55101DL1961PLC017307
21,50,
21,50,L06921DL1990PLC041679
21,50,L65191TN1985PLC011503
21,50,L24219GJ1985PLC025132
21,50,L15421UP1932PLC025141
21,50,L67120MH1994PLC079254
21,50,L67120DL1992PLC048983
21,50,L72200TG1999PLC032129
21,50,U40110UP1996PLC020887
21,50,U27310WB1981PLC034323
21,50,U27100DL1983PLC016009
21,50,U27107PN1988PLC071152
21,50,L31300WB1997PLC085210
21,50,L31400WB1986PLC091621
21,50,L65923TG1986PLC006294
21,50,L40102MH1994PLC078468
21,50,L01100MH1996PLC100380
21,50,L51109WB1983PLC035659
21,50,L25209GA1992PLC001298
21,50,L29120WB1965PLC026533
21,50,
21,50,
21,50,
21,50,L27100GJ1989PLC012843
21,50,L27104MH1985PLC035806
21,50,L99999UR1993PLC032518
21,50,L27100MH1970PLC014621
21,50,L65910DL1993PLC177643
21,50,L65920DL1984PLC018830
21,50,L65910TN1988PLC016616
21,50,L74999DL2001PLC147724
21,50,L45205TN1995PLC030231
21,50,L65990MH1993PLC074306
21,50,L15200MH1997PLC107525
21,50,L51100GJ1985PLC007995
21,50,L91110GJ1982PLC005169
21,50,L74999MH1994PLC187866
21,50,L36911RJ1989PLC004945
21,50,L34101WB1985PLC038709
21,50,L72200TG2000PLC034207
21,50,L26942WB1992PLC057087
21,50,L29120GJ1988PLC011162
21,50,U40102MH2011PLC221715
21,50,L65990MH1990PLC056669
21,50,U51502DL2003PLC119052
21,50,L74210MH1977PLC019535
21,50,L74899DL1993PLC056652
21,50,L25209MH1994PLC081821
21,50,L27109PB1980PLC004327
21,50,L24242WB1991PLC051030
21,50,L23109WB1988PLC045491
21,50,L01110PN1993PLC129004
21,50,L17110MH1983PLC030117
21,50,L99999MH1988PLC046445 
21,50,L72200KA1997PLC022959
21,50,L52100KA1985PLC007218
21,50,L51909WB1983PLC036163
21,50,L72200AP1985PLC041126
21,50,L25100TG1993PLC016634 
21,50,L17124RJ1991PLC008831
21,50,L18101TG1995PLC019777
21,50,L74899DL1988PLC106425
21,50,L74140MH1991PLC061715
21,50,L24219TG1984SGC004968
21,50,L72200TG1999PLC030974
21,50,L21010MH1974PLC032457
21,50,L51398DL1985PLC120978
21,50,L85195PN1985PLC036017
21,50,L31300GJ1991PLC015174
21,50,L67120MH1995PLC084465
21,50,U14293WB1947PLC015833
21,50,L51491PB1990PLC019212
21,50,L99999MH1982PLC028556
21,50,L17111PB1962PLC002463
21,50,L74899DL1984PLC019492
21,50,L17122PB1980PLC004242
21,50,L27100PB2010PLC033930
21,50,L17111PB1973PLC003345
21,50,L17117PB1989PLC009703
21,50,L65910DL1975PLC007781
21,50,L28990MH1996PLC097945
21,50,L51909DL1985PLC020108
21,50,U24210MH1986PLC038515
21,50,L61100MH1971PLC014985
21,50,L01409DL1986PLC024284
21,50,L74999MH1994PLC076538
21,50,L70100MH1986PLC038511
21,50,U24242MH1988PLC045841
21,50,L24110TG1987PLC007242
21,50,L28939CT2003PLC015964
21,50,L17120MH1994PLC077440
21,50,L51109WB1983PLC035913
21,50,U99999MH1987PLC042482
21,50,U51900MH1985PLC035918
21,50,L52100GJ1994PLC023147
21,50,L74120MH1985PLC037218
21,50,L51909WB1982PLC035222
21,50,L27101AP1981PLC003223
21,50,L28113TG1971PLC001437
21,50,L34103UP1984PLC006695
21,50,L67190WB1983PLC035658
21,50,U74999MH2013PLC240938
21,50,L26942TG1980PLC002727
21,50,L13209GA1965PLC000044
21,50,L72200TG1998PLC029240 
21,50,L29191TZ1974PLC000705
21,50,L17111TZ1968PLC000584
21,50,L65990MH1980PLC023334
21,50,L74899DL1993PLC052075
21,50,L15412TG1986PLC006331
21,50,L65910MH1992PLC067632
21,50,L51109WB1983PLC035799
21,50,L15142UP1987PLC008717
21,50,L01122WB1953PLC021090
21,50,L55101TZ1990PLC002653
21,50,L25191KL1944PLC001306
21,50,L29119TG1973PLC001670
21,50,L51900MH1983PLC029364
21,50,L24231TN1985PLC011479
21,50,L24239TG1989PLC010272
21,50,L01222PN1976PLC017422
21,50,L24231KA1983PLC015089
21,50,L24230TG1988PLC009102 
21,50,U99999MH1993PLC072405
21,50,L29299MH1984PLC034106
21,50,L21091MH1970PLC014865
21,50,L65999WB1981PLC033382
21,50,L92100TG1993PLC015568
21,50,L24232CH1989PLC009705
21,50,L01115UP1991PLC020260
21,50,L33200MH1991PLC062930
21,50,L23209MH1985PLC035702
21,50,L24239MH1993PLC071334
21,50,L31300WB1993PLC060690
21,50,L67120KL1993PLC007349
21,50,L28900MH1994PLC108684
21,50,L14102TG1990PLC011398 
21,50,L26933WB1991PLC052968
21,50,L31401MH2007PLC171844
21,50,L31200KL1996PLC010010
21,50,L27200MH1991PLC062568
21,50,L26109WB1982PLC035375
21,50,U65900MH1995PLC093924
21,50,L24112UP1987PLC021518
21,50,L55101AP1965PLC001048
21,50,L74899DL1985PLC019845
21,50,L65923WB1980PLC032919
21,50,L65990MH1982PLC027052
21,50,L17110MH1913PLC000357
21,50,L21019KL1994PLC008083
21,50,L27100MH1972PLC016134
21,50,L99999MH1986PLC103624
21,50,L24110MH1994PLC076156
21,50,U55101MH2007PLC173446
21,50,L24239WB1980PLC032554
21,50,L65191TN1985PLC012032
21,50,L45201TN1992PLC021960
21,50,L15142RJ1987PLC004232
21,50,L18100TG1990PLC010973
21,50,
21,50,L17111TZ1946PLC000246
21,50,L29195AP1972PLC001527
21,50,L65192MP1994PLC008715
21,50,L65993UP1986PLC007727
21,50,L65999DL1984PLC019465
21,50,L15400HR1994PLC036433
21,50,L24139HR1988PLC030300
21,50,L27109WB1996PLC080353
21,50,U51909WB1983PLC036589
21,50,L67120WB1981PLC034413
21,50,L65993WB1982PLC035564
21,50,U65993WB1970PLC040749
21,50,L24296GJ1994PLC021524
21,50,L99999MH1983PLC029321
21,50,L15400GJ1992PLC017626
21,50,L24110TG1990PLC011977 
21,50,L51900MH1981PLC024340
21,50,L24116MH1989PLC052224
21,50,L25209RJ2009PLC030620
21,50,L52110DL1985PLC020109
21,50,L51909WB1982PLC035376
21,50,L31300MP1983PLC002134
21,50,L01130AP1994PLC018503
21,50,L01549KA1984PLC006339
21,50,L74120WB1994PLC063991
21,50,L72100DL1991PLC045276
21,50,L24100MH1986PLC039837
21,50,L25200GJ1993PLC019830
21,50,L25200MH1968PLC013914
21,50,U15142MP1973PLC001225
21,50,L01710MP1992PLC007043
21,50,U28910MH1987PLC042711
21,50,L24110MH1972PLC015857
21,50,L65923DL2002PLC167607
21,50,L74999AP1992PLC014392
21,50,L29199GJ1990PLC014514
21,50,L65910WB1984PLC098684
21,50,L67120WB1982PLC034846
21,50,L74910TG1999PLC031187 
21,50,L25200TN1985PLC011622
21,50,L72200TG1990PLC011104
21,50,L67120DL1993PLC052256
21,50,U51909TN1995PLC030554
21,50,L72200DL1992PLC047931
21,50,L51109OR1996PLC004601
21,50,L99999MH1994PLC076858
21,50,L65990MH1983PLC030215
21,50,L52520AP1981PLC003072
21,50,L57339WB1983PLC035628
21,50,L30007DL1989PLC131190
21,50,U29130GJ1991PLC016005
21,50,U20239MH1989PLC052243
21,50,L51909GJ1995PLC024874
21,50,U17110GJ1985PLC008206
21,50,L27100GJ1977PLC002619
21,50,L21012PB1994PLC015064
21,50,L85200TG1993PLC046359
21,50,L15421WB1961PLC024941
21,50,L65993WB1981PLC033302
21,50,L74899DL1980PLC011180
21,50,U65990MH1981PLC025482
21,50,L65921DL1983PLC016382
21,50,L74899DL1981PLC011527
21,50,L51900MH1984PLC034663
21,50,L51900MH1985PLC034965
21,50,L28920MH1985PLC035656
21,50,L65990MH1985PLC037994
21,50,U40105TG2006PLC049272
21,50,U99999MH1990PLC056102
21,50,L33129KA1992PLC013262
21,50,L24224MH1995PLC086135
21,50,L99999GJ1994PLC023297
21,50,L24239TG1991PLC012264
21,50,L72200AP1997PLC027073
21,50,L72200TG1995PLC022588 
21,50,L74899DL1995PLC065076
21,50,L52321TN1987PLC014433
21,50,U99999MH1986PTC041318
21,50,L24121AS1986PLC002529
21,50,L24100MH1987PLC043911
21,50,L02411KA1988PLC009465
21,50,L65993TG1987PLC007163
21,50,L65990MH1984PLC033922
21,50,L45400DL2010PLC200014
21,50,L74210MH1998PLC113596
21,50,L65910DL1986PLC023129
21,50,L51909DL2002PLC163727
21,50,L74140GJ1991PLC016714
21,50,U63090WB2010PLC151907
21,50,L18101DL1992PLC049370
21,50,L74899HR1968PLC004895
21,50,L17120MH1994PLC079534
21,50,L99999GJ1993PLC019296
21,50,L17110GJ1990PLC014813
21,50,L70101MH1984PLC033920
21,50,L31100GJ1967PLC001437
21,50,L29308MH1954PLC009371
21,50,L17110GJ1992PLC017802
21,50,L45200MH1985PLC036089
21,50,L51909MH1989PLC138292
21,50,U60210KA1983PLC005247
21,50,L15400GJ1983PLC006629
21,50,L70101UP1984PLC006445
21,50,L05005AP1992PLC014326
21,50,U17100MH1985PLC037478
21,50,L29150TG1930PLC000576 
